plant       ,year        ,productivity
10514.000,83.000000,3073.8877
10514.000,84.000000,4918.1654
10514.000,85.000000,3545.5680
10515.000,81.000000,4547.9646
10515.000,82.000000,4135.0845
10515.000,83.000000,4132.9656
10515.000,84.000000,4549.1308
10515.000,85.000000,4947.3527
10515.000,86.000000,4542.9976
10515.000,87.000000,4354.7083
10515.000,88.000000,6668.4254
10515.000,89.000000,7541.8481
10515.000,90.000000,6059.7700
10515.000,91.000000,5479.3376
10516.000,81.000000,4347.8054
10516.000,82.000000,4684.8379
10516.000,83.000000,4456.8181
10516.000,84.000000,4621.0144
10516.000,85.000000,4411.4307
10516.000,86.000000,4592.9859
